Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Community Board,Borough
21567537,10-02-2011 0:00,10-06-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10026,WEST 118 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21567417,10-02-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10003,ST MARKS PLACE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21567084,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10128,EAST 90 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21567226,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10012,PRINCE STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21567820,10-03-2011 0:00,10-07-2011 0:00,Department of Environmental Protection,Sewer,,10011,7 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21568068,10-03-2011 0:00,10-03-2011 0:00,3-1-1 Call Center,City Vehicle Placard Complaint,Roadway,10019,WEST 53 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21568081,10-03-2011 0:00,10-03-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10013,BROOME STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21568470,10-03-2011 0:00,10-09-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10019,9 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21568296,10-03-2011 0:00,10-04-2011 0:00,Department of Transportation,Street Sign - Missing,Street,10032,WEST 171 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21568524,10-03-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10026,WEST 119 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21567902,10-03-2011 0:00,10-03-2011 0:00,Department of Buildings,BEST/Site Safety,,10022,EAST 56 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21568689,10-03-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10023,CENTRAL PARK WEST,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21568692,10-03-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,THAYER STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21568647,10-03-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21568699,10-03-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10023,WEST 76 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21559638,09/30/2011 12:00 AM,09/30/2011 12:00 AM,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10029,EAST 102 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21563903,10-01-2011 0:00,10-05-2011 0:00,Department of Environmental Protection,Air Quality,,10024,COLUMBUS AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21563906,10-01-2011 0:00,10-05-2011 0:00,Department of Environmental Protection,Noise,,10019,WEST 52 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21563909,09/30/2011 12:00 AM,10-03-2011 0:00,Department of Buildings,Plumbing,,10025,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21564084,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21564319,10-01-2011 0:00,10/17/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10019,COLUMBUS CIRCLE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21564134,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10011,WEST 23 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21564146,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10002,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21564334,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,EAST 3 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21563444,10-01-2011 0:00,10-06-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10025,MANHATTAN AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21563807,10-01-2011 0:00,10-06-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10009,EAST 3 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21563708,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10025,WEST 107 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21563712,10-01-2011 0:00,10/14/2011 12:00 AM,Department of Health and Mental Hygiene,Indoor Air Quality,3+ Family Apartment Building,10021,EAST 74 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21563552,10-01-2011 0:00,10-03-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10017,EAST 45 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21563553,10-01-2011 0:00,10-03-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10017,PARK AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21563607,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10014,7 AVENUE SOUTH,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21563618,10-01-2011 0:00,10/17/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10012,MACDOUGAL STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21563628,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10023,WEST 76 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21563783,10-01-2011 0:00,10-03-2011 0:00,Taxi and Limousine Commission,Taxi Complaint,,10019,WEST 56 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21563411,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10011,WEST 23 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21567623,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10011,WEST 22 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21567627,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10010,6 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21567633,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10012,KENMARE STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21567658,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10030,ADAM CLAYTON POWELL BOULEVARD,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21567548,10-02-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10003,EAST 18 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21567346,10-02-2011 0:00,10-04-2011 0:00,Department of Environmental Protection,Water System,,10018,WEST 39 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21567377,10-02-2011 0:00,10-05-2011 0:00,Department of Environmental Protection,Noise,,10075,YORK AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21567098,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10023,WEST 68 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21567100,10-02-2011 0:00,10-03-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10014,9 AVENUE,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21567250,10-02-2011 0:00,10-06-2011 0:00,Department of Health and Mental Hygiene,Indoor Air Quality,3+ Family Apartment Building,10040,THAYER STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21567108,10-02-2011 0:00,10-06-2011 0:00,Department of Health and Mental Hygiene,Indoor Air Quality,1-2 Family Mixed Use Building,10013,LEONARD STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21564675,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21564683,10-03-2011 0:00,08/18/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Mixed Use Building,10024,WEST 89 STREET,NEW YORK,Pending,07 MANHATTAN,MANHATTAN
21564511,10-02-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10003,EAST 14 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21564512,10-02-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21564697,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10040,DYCKMAN STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21564490,10-02-2011 0:00,10-04-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10016,EAST 32 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21564534,10-02-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10027,BROADWAY,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21564562,10-02-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10065,3 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21564499,10-02-2011 0:00,10-04-2011 0:00,Manhattan 04,Missed Collection (All Materials),Sidewalk,10018,WEST 37 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21560786,10-01-2011 0:00,10-04-2011 0:00,Department of Transportation,Street Condition,,10016,EAST   35 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21560817,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10019,WEST 49 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21561083,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10022,EAST 54 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21560948,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10014,CHRISTOPHER STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21561909,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10025,WEST 107 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21561933,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10003,COOPER SQUARE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21562042,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10003,EAST 14 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21562213,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,WEST 178 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21562214,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10028,EAST 85 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21562126,10-01-2011 0:00,10-01-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10028,EAST 81 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21562228,10-01-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,WEST 177 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21562140,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10014,BLEECKER STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21562144,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10038,ANN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21562149,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10128,EAST 88 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21561287,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10031,BROADWAY,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21561299,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10019,WEST 49 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21561304,10-01-2011 0:00,10-03-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10016,EAST 36 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21561428,10-01-2011 0:00,10-01-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10040,HILLSIDE AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21561434,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Drinking,Residential Building/House,10002,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21561437,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10031,BROADWAY,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21561451,10-01-2011 0:00,10-01-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10040,FORT WASHINGTON AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21561455,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10003,2 AVENUE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21561694,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10025,WEST 107 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21561570,10-01-2011 0:00,10-01-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10009,EAST 12 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21561575,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10027,CLAREMONT AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21561586,10-01-2011 0:00,10/13/2011 12:00 AM,Department of Transportation,Street Condition,Street,10022,1 AVENUE,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21561589,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10024,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21561859,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10031,BROADWAY,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21561796,10-01-2011 0:00,10-03-2011 0:00,Department of Environmental Protection,Lead,,10012,ELIZABETH STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21561812,10-01-2011 0:00,10-03-2011 0:00,Department of Buildings,General Construction/Plumbing,,10025,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21563337,10-01-2011 0:00,10-05-2011 0:00,Department of Environmental Protection,Noise,,10011,WEST 22 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21563264,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10034,ACADEMY STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21563301,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10002,RUTGERS SLIP,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21563391,10-01-2011 0:00,10-03-2011 0:00,Department of Environmental Protection,Air Quality,,10028,EAST 86 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21563270,10-01-2011 0:00,10-03-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10017,EAST 43 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21560226,10-01-2011 0:00,10-01-2011 0:00,Manhattan 04,Sanitation Condition,Street,10001,WEST 25 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21560481,10-02-2011 0:00,10-02-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10038,ANN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21560500,10-01-2011 0:00,10-03-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10024,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21560502,10-01-2011 0:00,10-01-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10031,CONVENT AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21560615,10-01-2011 0:00,10-03-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10010,EAST 24 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21562857,10-01-2011 0:00,10-03-2011 0:00,BCC - Manhattan,Missed Collection (All Materials),Sidewalk,10028,EAST 82 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21562422,10-01-2011 0:00,10-07-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10014,KING STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21562389,10-01-2011 0:00,10-05-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10003,EAST 14 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21564779,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10034,SEAMAN AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21564780,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10017,LEXINGTON AVENUE,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21564783,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10012,SPRING STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21564873,10-02-2011 0:00,10-03-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10029,2 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21564874,10-02-2011 0:00,10-06-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10027,7 AVENUE,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21564786,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10012,PRINCE STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21565156,10-02-2011 0:00,10-03-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10013,HARRISON STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21565054,10-02-2011 0:00,10-11-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10029,EAST 97 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21564887,10-02-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10031,WEST 151 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21559345,09/30/2011 12:00 AM,09/30/2011 12:00 AM,Department of Environmental Protection,Water System,,10009,EAST 6 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21559362,09/30/2011 12:00 AM,10-05-2011 0:00,Department of Environmental Protection,Air Quality,,10128,LEXINGTON AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21559364,09/30/2011 12:00 AM,10-03-2011 0:00,Department of Environmental Protection,Lead,,10025,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21559473,09/30/2011 12:00 AM,10/13/2011 12:00 AM,A - Manhattan,Dirty Conditions,Street,10023,WEST   60 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21559372,09/30/2011 12:00 AM,09/30/2011 12:00 AM,Department of Environmental Protection,Water System,,10001,8 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21559274,09/30/2011 12:00 AM,10-05-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10031,WEST 136 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21565985,10-02-2011 0:00,10-07-2011 0:00,Department of Transportation,Street Light Condition,,10002,DELANCEY STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
20956536,08-02-2011 0:00,10-02-2011 0:00,Department of Health and Mental Hygiene,Food Establishment,Restaurant/Bar/Deli/Bakery,10009,EAST 14 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21565773,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21565774,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10018,WEST 39 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21565796,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10014,WEST HOUSTON STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21565560,10-02-2011 0:00,10-02-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10007,WARREN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21559659,09/30/2011 12:00 AM,10-01-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10022,EAST 58 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21559664,09/30/2011 12:00 AM,10-03-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10022,PARK AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21559913,09/30/2011 12:00 AM,10-05-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10038,BEEKMAN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21559915,09/30/2011 12:00 AM,09/30/2011 12:00 AM,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10031,WEST 143 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21565183,10-02-2011 0:00,10-04-2011 0:00,Department of Transportation,Street Light Condition,,10002,GRAND ST,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21565235,10-02-2011 0:00,10-04-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10003,EAST 14 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21565238,10-02-2011 0:00,10-06-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10034,RIVERSIDE DRIVE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21565273,10-02-2011 0:00,10-08-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,WEST 158 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21566733,10-03-2011 0:00,10-03-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10003,EAST 14 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
